"listing_id","gl_high","gl_low","gl_medium"
7131313,0.0348129242644152,0.757748268043949,0.207438807691636
7090615,0.0128607408968192,0.855982541390933,0.131156717712248
7119653,0.0186335069811414,0.909610547560192,0.0717559454586667
7214357,0.00604908148600428,0.878598948066745,0.115351970447251
7190958,0.176992264078791,0.529075495305584,0.293932240615624
7185090,0.0152129541210247,0.796676315215152,0.188110730663823
7106402,0.0098965897114984,0.938925108343051,0.0511783019454505
7091710,0.077076270737352,0.523567781353589,0.399355947909059
7229732,0.00316615089954806,0.893034764231279,0.103799084869173
7191894,0.246481202803284,0.41811673072796,0.335402066468756
7110757,0.0317186555060974,0.760012318624786,0.208269025869117
7099217,0.171408495463133,0.42416534063822,0.404426163898647
7225712,0.0453767999386832,0.73069418904616,0.223929011015156
7168382,0.00754692034632684,0.939873490595614,0.052579589058059
7233700,0.027765793161423,0.75796218403108,0.214272022807497
7194838,0.148069505161482,0.516135318210729,0.33579517662779
7087718,0.0351028412640099,0.869360406086669,0.0955367526493208
7176108,0.153239273730698,0.572099289216429,0.274661437052873
7208072,0.137247400105318,0.463581610020876,0.399170989873806
7223233,0.104070128464411,0.551356576869248,0.344573294666342
7142533,0.122275906105206,0.548972748254248,0.328751345640546
7102561,0.156957687891304,0.415803365687962,0.427238946420735
7151758,0.0619249242512483,0.746174997124964,0.191900078623788
7155462,0.053440221224614,0.666143123656479,0.280416655118907
7192662,0.115073407175737,0.445714210278082,0.439212382546181
7158810,0.115235533433403,0.334666246834584,0.550098219732014
7170591,0.159962229915314,0.455694226788622,0.384343543296065
7300648,0.313473688965128,0.316409354118542,0.37011695691633
7147363,0.252878094479168,0.45771988797798,0.289402017542852
7099751,0.0892450611921834,0.610106367802532,0.300648571005285
7210590,0.0209782507837365,0.795991841636665,0.183029907579598
7153703,0.0601181259868711,0.843450062409975,0.0964318116031543
7204272,0.161766256822611,0.55177321616676,0.286460527010629
7121308,0.189998379691688,0.414320501827697,0.395681118480615
7168526,0.059929673621888,0.688174857954309,0.251895468423804
7114682,0.0220054786692592,0.901797507748064,0.0761970135826763
7223738,0.00182985398927591,0.944827627781796,0.0533425182289281
7134558,0.240378956650089,0.322275847469741,0.437345195880171
7226520,0.0149454656444321,0.842891691312188,0.14216284304338
7112715,0.00122045840022544,0.955603129846239,0.0431764117535353
7087774,0.0520176854625004,0.844361869096757,0.103620445440742
7161513,0.0704285037302041,0.631595708805364,0.297975787464432
7179526,0.00155444003604963,0.963564862160924,0.0348806978030266
7224031,0.0604649437794951,0.585475589451945,0.35405946676856
7207741,0.16098461639634,0.536677907668377,0.302337475935283
7106492,0.011882296402462,0.939199809791442,0.048917893806096
7158913,0.141564312365351,0.490196661133262,0.368239026501386
7173462,0.175272346940812,0.349664173000282,0.475063480058906
7200621,0.109773656220656,0.583371929067209,0.306854414712136
7187028,0.347865175347524,0.293345775343244,0.358789049309232
7125363,0.0330356960236434,0.690422760995587,0.27654154298077
7130366,0.00182511111554145,0.946711761439556,0.0514631274449027
7139958,0.00108329044394892,0.978833605650856,0.0200831039051947
7208769,0.0180126964870857,0.785619115330192,0.196368188182723
7103416,0.0104445827787374,0.838754053529287,0.150801363691976
7090765,0.013999701943699,0.935401138781229,0.050599159275072
7117601,0.164641426037148,0.476739145822305,0.358619428140548
7137984,0.00997656745213978,0.881005686500953,0.109017746046907
7100838,0.0163613124997236,0.935358084346373,0.048280603153903
7144427,0.311340589866406,0.267695437163299,0.420963972970295
7135068,0.00572406742264233,0.893972838930798,0.100303093646559
7202577,0.0113178935740259,0.928827226325268,0.0598548801007062
7156817,0.0684719739564908,0.582053181357388,0.349474844686121
7137239,0.0834648671097432,0.646286500874458,0.270248632015798
7206216,0.00200990329099527,0.940402663453221,0.0575874332557833
7110900,0.149940202138468,0.385859643559663,0.46420015430187
7214414,0.0302289704114328,0.787739568613783,0.182031460974784
7130424,0.309216409571466,0.26157292018377,0.429210670244764
7152362,0.0171447075550051,0.849103439234222,0.133751853210773
7088531,0.0297781555244804,0.773789700179696,0.196432144295824
7168341,0.0218204098699341,0.835734981520465,0.142444608609601
7159381,0.0354173438920669,0.685576836002318,0.279005820105615
7164902,0.339046668728521,0.26755244743648,0.393400883834999
7124373,0.0108850646854986,0.899683823117499,0.0894311121970024
7230906,0.187679614963783,0.320718645777766,0.491601739258452
7184708,0.28999256086011,0.193826816548557,0.516180622591333
7193065,0.0471472986904664,0.632513972511501,0.320338728798032
7166642,0.0488534337520068,0.838397081792356,0.112749484455637
7224785,0.147174510769501,0.505026910002349,0.34779857922815
7119275,0.185878907231555,0.383009465123671,0.431111627644774
7157285,0.0477162396827891,0.627606208505,0.324677551812211
7217806,0.109874911266535,0.529993263327715,0.360131825405749
7091219,0.112040093836799,0.519117424696406,0.368842481466794
7135976,0.00685168347470859,0.857223876346736,0.135924440178555
7201922,0.0466976853278552,0.67066990291542,0.282632411756725
7170059,0.0149808194693895,0.787475071534118,0.197544108996493
7129328,0.122821522942503,0.58371038010379,0.293468096953708
7160501,0.0272535570587601,0.739881084633283,0.232865358307957
7167754,0.0104445827787374,0.838754053529287,0.150801363691976
7215169,0.0263928268217876,0.774877197266795,0.198729975911418
7130741,0.000513197092534301,0.959620052819792,0.0398667500876734
7157915,0.184186651601641,0.449506697249422,0.366306651148938
7153893,0.0126292354623408,0.928122804031988,0.0592479605056715
7175290,0.0205058034868728,0.754837725229629,0.224656471283498
7222894,0.0060562880617494,0.91097679855449,0.0829669133837605
7127900,0.000625122489146964,0.987303238499325,0.0120716390115282
7096090,0.00229683422495357,0.927742673607167,0.0699604921678799
7143025,0.0907834512855534,0.561112556176497,0.348103992537949
7117553,0.0297465863680861,0.79283569782744,0.177417715804473
7185559,0.0735872367129659,0.548986518343233,0.377426244943801
7232795,0.142640548465657,0.450416024387582,0.406943427146761
7095707,0.00680823206065042,0.909441804722627,0.0837499632167226
7198777,0.1552615655652,0.415485592218647,0.429252842216153
7123382,0.0660180845381029,0.751826673836994,0.182155241624903
7158186,0.0337703782183527,0.79587806479039,0.170351556991257
7126821,0.491721057593706,0.132390127937508,0.375888814468786
7171981,0.0484243256624443,0.656338509498341,0.295237164839215
7147974,0.181505307805092,0.430862449126306,0.387632243068602
7090493,0.0358470230060458,0.746443748993193,0.217709228000761
7092218,0.260758105177172,0.322905415207934,0.416336479614894
7088124,0.00807799048121456,0.893910369166216,0.0980116403525693
7187536,0.0281437970148272,0.885720123688787,0.086136079296386
7088568,0.0121330942614634,0.881533416374575,0.106333489363962
7166833,0.00262324105385256,0.948801292517726,0.0485754664284214
7088798,0.200849072323287,0.287152975444475,0.511997952232237
7204708,0.0809273853816134,0.604780587413712,0.314292027204675
7103044,0.012777714095331,0.828983974762962,0.158238311141707
7194049,0.0554036306048749,0.605653083873217,0.338943285521908
7169942,0.0158831637844263,0.771276426410336,0.212840409805238
7170318,0.147377375068763,0.492498163544543,0.360124461386694
7165386,0.191789036511344,0.418426238636653,0.389784724852002
7206346,0.104512526606848,0.585020367783313,0.310467105609839
7208337,0.118919765580764,0.536319748263549,0.344760486155687
7140820,0.0912796771675261,0.563450145080658,0.345270177751816
7194486,0.355200355843722,0.215390038374308,0.42940960578197
7105614,0.0519759789560311,0.69801302109169,0.250010999952279
7178265,0.0924420505152016,0.534411296241682,0.373146653243117
7439407,0.00499357242629343,0.939215338641396,0.055791088932311
7135550,0.00421138275213398,0.924914981853906,0.0708736353939605
7092435,0.0042530662976692,0.901189217991778,0.0945577157105533
7189120,0.176291988331129,0.447338919178043,0.376369092490829
7127815,0.0262054154305698,0.894785143559404,0.0790094410100263
7099446,0.0948943692909009,0.536959323891861,0.368146306817238
7123391,0.0163641816187358,0.824106569552833,0.159529248828432
7227520,0.0462865334077055,0.725377374452112,0.228336092140183
7141615,0.0325700500169523,0.722996659311693,0.244433290671355
7185499,0.260336402845988,0.383118462462272,0.35654513469174
7150727,0.0651972795175877,0.736337510571803,0.198465209910609
7115250,0.0125964381525738,0.91871980491929,0.0686837569281363
7182954,0.224073373164082,0.352319715446504,0.423606911389414
7212945,0.0778842453210481,0.717643594905269,0.204472159773682
7214737,0.0624568087276517,0.6987196448762,0.238823546396149
7162022,0.100457963038536,0.545090731408954,0.35445130555251
7184817,0.0357616691278432,0.653214683449311,0.311023647422846
7126169,0.0705697952737943,0.603219985006659,0.326210219719547
7218092,0.033494756098351,0.772754118499927,0.193751125401722
7130017,0.293911919758775,0.37179782638962,0.334290253851605
7158870,0.0324681623049455,0.775046831988367,0.192485005706687
7185260,0.0344743759658418,0.67768684845486,0.287838775579298
7133320,0.000460077462731852,0.989553937848983,0.0099859846882847
7134086,0.000285910360454827,0.982263673861523,0.0174504157780227
7115154,0.000275261770857273,0.976197148235265,0.0235275899938777
7223279,0.0527333592693662,0.583487826964573,0.363778813766061
7135324,0.0263767764050109,0.893519900470551,0.0801033231244383
7140186,0.000465825981931868,0.973575144634587,0.0259590293834817
7208829,0.0193892332762849,0.856072541895055,0.12453822482866
7195591,0.203360767839085,0.460076816952475,0.33656241520844
7132576,0.0241373496666167,0.890751898831561,0.0851107515018227
7128756,0.00222415583263418,0.977947670420462,0.0198281737469032
7124104,0.17756618091873,0.367134332304887,0.455299486776383
7096061,0.000518192878126642,0.974019849756408,0.0254619573654657
7152668,0.262142685318316,0.387190339160984,0.350666975520701
7146106,0.086346742946531,0.564542510251184,0.349110746802285
7162304,0.021965573147036,0.73996991970872,0.238064507144244
7138891,0.000642677403064258,0.977003765874652,0.0223535567222834
7145131,0.00614023757677209,0.893528057161225,0.100331705262003
7109739,0.0306346797426919,0.745109044282067,0.224256275975241
7121138,0.0392074922894252,0.77379840477161,0.186994102938964
7119893,0.0395478858873695,0.76449035569839,0.195961758414241
7180107,0.177919341620896,0.318581964776471,0.503498693602633
7197581,0.00502613766233682,0.911948216073551,0.083025646264112
7146503,0.0560833824970619,0.714620528597266,0.229296088905673
7165066,0.0966151005579001,0.609897303445106,0.293487595996994
7126403,0.180115101553951,0.351889426456903,0.467995471989145
7152179,0.00290598357003461,0.937078273139469,0.0600157432904964
7113375,0.205727454182832,0.456232708174384,0.338039837642784
7228553,0.00682895464434015,0.950111250562488,0.0430597947931716
7200224,0.0824278084440749,0.532698069389026,0.384874122166899
7111118,0.0977802281401258,0.507538890454609,0.394680881405265
7159977,0.234026376449504,0.257838676775834,0.508134946774663
7156707,0.0895598578441768,0.57859510763901,0.331845034516813
7101317,0.00436752857959831,0.922559970338169,0.0730725010822325
7225762,0.0441692970276761,0.666686099065652,0.289144603906671
7208269,0.044241109739676,0.714246932549834,0.24151195771049
7093542,0.048336072408143,0.638977781930979,0.312686145660878
7165907,0.00247118595252901,0.978020244981212,0.019508569066259
7170729,0.0793862857154196,0.561280355182738,0.359333359101842
7132997,0.208203765199455,0.372886533577235,0.41890970122331
7118099,0.00849141410852543,0.905412345836728,0.0860962400547465
7091365,0.0657531172742894,0.567892537358498,0.366354345367213
7140656,0.0322965576202905,0.731255155934583,0.236448286445126
7158052,0.0979623810939405,0.727562555754753,0.174475063151306
7099910,0.0191939481396219,0.835243536392877,0.145562515467501
7150580,0.312296091117665,0.304091136806018,0.383612772076317
7098239,0.163390643183331,0.524517962986123,0.312091393830546
7197078,0.00639554073412014,0.897999539248734,0.0956049200171458
7162719,0.106715009647061,0.47576441666307,0.417520573689869
7211853,0.0641130940283515,0.619557900947956,0.316329005023692
7097605,0.0578233064826205,0.714856697435303,0.227319996082077
7101194,0.017456278014971,0.918141692661769,0.0644020293232597
7133240,0.0569107583715725,0.846170177925879,0.0969190637025488
7108891,0.0282762144523649,0.824600700021134,0.147123085526501
7117383,0.00914051685492303,0.885465502511798,0.105393980633279
7093570,0.370901302574718,0.157516192037809,0.471582505387473
7227943,0.0105790307634957,0.943081260498695,0.0463397087378096
7188441,0.0209600421251083,0.799417912666267,0.179622045208625
7123083,0.125720564129813,0.587249684519773,0.287029751350415
7200547,0.0519207846152739,0.755017431959942,0.193061783424784
7112964,0.0914761818689143,0.56077977381241,0.347744044318676
7196283,0.0020113628715568,0.975695107287687,0.0222935298407561
7122998,0.000116647552099424,0.987761496146105,0.0121218563017952
7143211,0.0155781118394771,0.820641002118057,0.163780886042466
7096958,0.0519397728976322,0.82095461103472,0.127105616067647
7212066,0.00898503006221486,0.887027213021164,0.103987756916621
7224977,0.00364221230730837,0.93485882350924,0.0614989641834516
7164077,0.0149366233420795,0.810659183149747,0.174404193508173
7189663,0.0126502455182902,0.878555294037899,0.108794460443811
7191992,0.0962975245859908,0.570315695522941,0.333386779891068
7096628,0.00268450811489501,0.944125996191698,0.0531894956934071
7128513,0.144415292176961,0.456673066174814,0.398911641648225
7145258,0.0172500032155145,0.827751937200214,0.154998059584272
7121447,0.030452672489033,0.777040744196536,0.192506583314431
7175233,0.0991727913658862,0.63893926691043,0.261887941723684
7214718,0.0258208468213162,0.737253612949933,0.236925540228751
7097227,0.315962527496425,0.380278717810847,0.303758754692728
7129717,0.281716683264834,0.348336345922359,0.369946970812807
