"listing_id","rf_high","rf_low","rf_medium"
7131313,0.0357333919051493,0.783895675550736,0.180370932544115
7090615,0.0137476193181381,0.79022783334173,0.196024547340132
7119653,0.0572327587578476,0.745693997779999,0.197073243462153
7214357,0.0174337729257123,0.825929454604462,0.156636772469826
7190958,0.264472893390313,0.390765993208617,0.34476111340107
7185090,0.017939249369282,0.821439331584681,0.160621419046037
7106402,0.0584901820517277,0.820379781259117,0.121130036689155
7091710,0.127948929408021,0.456663393475182,0.415387677116797
7229732,0.0107848588006467,0.845214282241215,0.144000858958138
7191894,0.177940304369752,0.470376742611426,0.351682953018822
7110757,0.0244483800246452,0.718228487781739,0.257323132193616
7099217,0.098604553111496,0.553951314289141,0.347444132599363
7225712,0.0331642290675338,0.751513356624649,0.215322414307817
7168382,0.0349766329206723,0.816976748793856,0.148046618285472
7233700,0.0393044727518093,0.699148489355311,0.26154703789288
7194838,0.269754002805109,0.396864764832924,0.333381232361967
7087718,0.0938475930038051,0.70902551472527,0.197126892270925
7176108,0.159827062034764,0.468082903696837,0.372090034268399
7208072,0.086604603132219,0.540514984531005,0.372880412336776
7223233,0.0822499914989669,0.596964426261518,0.320785582239515
7142533,0.102634598932168,0.576301985811476,0.321063415256356
7102561,0.102139570440377,0.585340339206877,0.312520090352745
7151758,0.0650176210583674,0.738086334974001,0.196896043967632
7155462,0.0697346069208205,0.610283478700804,0.319981914378376
7192662,0.0551126962749595,0.590284143726511,0.35460315999853
7158810,0.0769620446455819,0.563373268398502,0.359664686955916
7170591,0.112364326740592,0.553901523448014,0.333734149811394
7300648,0.38419364682712,0.255108499670634,0.360697853502246
7147363,0.313896171192692,0.391807460209585,0.294296368597723
7099751,0.105938421987357,0.525726937092711,0.368334640919932
7210590,0.0388163245545393,0.780036810704803,0.181146864740657
7153703,0.0976867892857111,0.800013819620135,0.102299391094154
7204272,0.13512996027786,0.556786444538873,0.308083595183266
7121308,0.247282662454925,0.420564808713854,0.332152528831222
7168526,0.0705710801083153,0.599926894254734,0.329502025636951
7114682,0.0531364295096908,0.835921441689675,0.110942128800634
7223738,0.00455432130581922,0.939612350572969,0.0558333281212122
7134558,0.223848925898313,0.429126911616445,0.347024162485242
7226520,0.0236651108596463,0.812912568031141,0.163422321109212
7112715,0.0024687902073187,0.941022744456806,0.0565084653358752
7087774,0.0488718104221397,0.803489336420415,0.147638853157445
7161513,0.0581587350929429,0.671713828088005,0.270127436819052
7179526,0.00624016391012654,0.950799676147251,0.0429601599426224
7224031,0.0950509619501162,0.553941898127089,0.351007139922795
7207741,0.0716775160732959,0.646854240293932,0.281468243632772
7106492,0.0191388996405859,0.901052044701646,0.079809055657768
7158913,0.0930265267535723,0.57303795016454,0.333935523081888
7173462,0.0930905062529455,0.492097764107999,0.414811729639056
7200621,0.104021595213801,0.555009376782469,0.34096902800373
7187028,0.2650564086367,0.465958316634379,0.268985274728921
7125363,0.0337993908467481,0.762821011800758,0.203379597352494
7130366,0.00238307573846855,0.938641332718531,0.0589755915430001
7139958,0.0105082368492291,0.933538117729583,0.0559536454211881
7208769,0.0170958595528518,0.801216072280909,0.181688068166239
7103416,0.0141260922553277,0.843417482996361,0.142456424748311
7090765,0.0298146410942084,0.87480226642193,0.0953830924838617
7117601,0.118407681599959,0.552015499604802,0.329576818795239
7137984,0.0129570940174751,0.910882265359168,0.0761606406233566
7100838,0.0305119929831014,0.900638637574167,0.068849369442732
7144427,0.142215910559312,0.552874061032246,0.304910028408443
7135068,0.0683315006499081,0.651373163443489,0.280295335906603
7202577,0.039026666647823,0.799788463036881,0.161184870315296
7156817,0.0442582504476787,0.561190058396979,0.394551691155343
7137239,0.0795017744869628,0.664320306165382,0.256177919347655
7206216,0.00504254609669363,0.926398879594758,0.0685585743085481
7110900,0.109432270471031,0.535506100382294,0.355061629146675
7214414,0.0698217442759465,0.680770595667811,0.249407660056243
7130424,0.19572063269615,0.41232294668033,0.391956420623519
7152362,0.0386412609165126,0.82499926717511,0.136359471908377
7088531,0.0153503917263533,0.806456873892067,0.17819273438158
7168341,0.0582551879304208,0.764641963240243,0.177102848829336
7159381,0.0201472198733871,0.751076284983204,0.228776495143409
7164902,0.265099771047054,0.377704326953961,0.357195901998986
7124373,0.0252106207483162,0.858117143355774,0.11667223589591
7230906,0.10860491664685,0.451377811501908,0.440017271851243
7184708,0.27060506192249,0.311222307380343,0.418172630697167
7193065,0.127606188872672,0.462193232657619,0.410200578469709
7166642,0.0553830534921059,0.793764120882033,0.150852825625861
7224785,0.116736939358749,0.561500865323794,0.321762195317457
7119275,0.126895841560333,0.537772223899293,0.335331934540374
7157285,0.0524728853435972,0.71191560595256,0.235611508703842
7217806,0.0988879652130385,0.613372320311241,0.28773971447572
7091219,0.0392387341405824,0.651415180198304,0.309346085661114
7135976,0.00627734715320509,0.884579219982923,0.109143432863872
7201922,0.0871747733296511,0.681290143094685,0.231535083575664
7170059,0.0219648244902012,0.78879289623432,0.189242279275478
7129328,0.106567796827106,0.598574519503386,0.294857683669509
7160501,0.0112057644284534,0.84483843459791,0.143955800973637
7167754,0.0141260922553277,0.843417482996361,0.142456424748311
7215169,0.0273821071737422,0.7678122073035,0.204805685522758
7130741,0.0209922276777685,0.86502877502524,0.113978997296991
7157915,0.210453445001813,0.495079584303642,0.294466970694546
7153893,0.0303973792615747,0.871716969425471,0.0978856513129548
7175290,0.041852559036931,0.757688236125867,0.200459204837202
7222894,0.0113308981500027,0.941676149558803,0.0469929522911941
7127900,0.00184131634343491,0.965954127172619,0.032204556483946
7096090,0.0218256625150999,0.847754090653701,0.130420246831199
7143025,0.0585553452074534,0.627093891696927,0.314350763095619
7117553,0.0432066492429733,0.805961679320482,0.150831671436544
7185559,0.0867729070978769,0.49383697665277,0.419390116249353
7232795,0.121370012725475,0.465466404294201,0.413163582980325
7095707,0.0055830657447923,0.924567928938644,0.0698490053165633
7198777,0.146802492037758,0.416165357630896,0.437032150331347
7123382,0.065663677534112,0.703925522590347,0.230410799875541
7158186,0.0213600246843268,0.807757041765575,0.170882933550098
7126821,0.36435534510406,0.282604856549944,0.353039798345996
7171981,0.0538037148539835,0.669091811792634,0.277104473353383
7147974,0.131792522645151,0.503985656283244,0.364221821071605
7090493,0.0393753151982752,0.705880005320038,0.254744679481687
7092218,0.252298582555522,0.437848519848374,0.309852897596104
7088124,0.0135371294549676,0.871787679740167,0.114675190804866
7187536,0.0599391629122072,0.801187456692598,0.138873380395195
7088568,0.0099750931416871,0.911434526065377,0.0785903807929359
7166833,0.00420435004523728,0.9286318069487,0.0671638430060629
7088798,0.0850466507067354,0.512415468807041,0.402537880486224
7204708,0.0798312360419524,0.608881223586645,0.311287540371402
7103044,0.0200867571999428,0.832138953778008,0.147774289022049
7194049,0.0657904321672878,0.617482449619566,0.316727118213146
7169942,0.062415898589901,0.692503091381767,0.245081010028332
7170318,0.127469299886705,0.520303744881033,0.352226955232263
7165386,0.110327737050115,0.534754961169435,0.354917301780451
7206346,0.0792581523948517,0.711517845851125,0.209224001754024
7208337,0.0829587536555058,0.615400798943409,0.301640447401085
7140820,0.172983538049353,0.449290819091609,0.377725642859038
7194486,0.230359193227254,0.426175595882405,0.343465210890341
7105614,0.033686326152532,0.705781159285457,0.260532514562011
7178265,0.139111385144567,0.478476114393206,0.382412500462227
7439407,0.00667305685547863,0.935533199202783,0.0577937439417381
7135550,0.00490070843419,0.955171367820916,0.0399279237448942
7092435,0.0112186014062379,0.846047931729108,0.142733466864654
7189120,0.117560914887219,0.591918649861955,0.290520435250826
7127815,0.0610190987844876,0.823101060609636,0.115879840605876
7099446,0.0689305714531281,0.618424688235555,0.312644740311317
7123391,0.0331101885615749,0.796878116995845,0.17001169444258
7227520,0.028425989420478,0.824016363741357,0.147557646838165
7141615,0.0408093213168566,0.711505264813584,0.247685413869559
7185499,0.255256901519756,0.470467360718222,0.274275737762023
7150727,0.0558933828140577,0.752167379956424,0.191939237229518
7115250,0.0264017306256799,0.81256332668968,0.16103494268464
7182954,0.151435094616345,0.482864772074215,0.36570013330944
7212945,0.130792140583905,0.536743672768452,0.332464186647643
7214737,0.047506262194458,0.730693692164069,0.221800045641473
7162022,0.0880296661811896,0.622282622399902,0.289687711418908
7184817,0.0574802189088402,0.639462996295045,0.303056784796115
7126169,0.0478780419483573,0.616122858595481,0.335999099456161
7218092,0.0249970815326867,0.76826828148122,0.206734636986093
7130017,0.290689948199897,0.41255853515431,0.296751516645793
7158870,0.0219202802405734,0.778818787901095,0.199260931858331
7185260,0.0266687460689778,0.776901063470268,0.196430190460754
7133320,0.00621481728673089,0.946791415180459,0.0469937675328106
7134086,0.00418637204187578,0.960488525756384,0.0353251022017401
7115154,0.0129366852753425,0.884884213397625,0.102179101327033
7223279,0.0253720613168487,0.701544453200837,0.273083485482315
7135324,0.0540930629410178,0.814409307956299,0.131497629102683
7140186,0.00438057884670689,0.964351590027045,0.0312678311262479
7208829,0.00966301641663515,0.897420767025144,0.0929162165582211
7195591,0.202648083426716,0.434169942789873,0.363181973783411
7132576,0.0521027468185936,0.750308219892909,0.197589033288497
7128756,0.00449062419790902,0.956733534675351,0.03877584112674
7124104,0.113027346372395,0.549821812784441,0.337150840843164
7096061,0.00341238135137895,0.955784835038014,0.0408027836106068
7152668,0.31251895655952,0.346036483990029,0.341444559450451
7146106,0.0681810637338938,0.651951079432383,0.279867856833724
7162304,0.00955444569845755,0.828445987871973,0.16199956642957
7138891,0.00227370441780561,0.972027869572976,0.0256984260092187
7145131,0.0155298451656712,0.850248294563037,0.134221860271292
7109739,0.0332306718740781,0.81463257813588,0.152136749990042
7121138,0.0551763913567215,0.712650721599215,0.232172887044064
7119893,0.039639544603515,0.741655635061581,0.218704820334904
7180107,0.0592728298810126,0.553333469527783,0.387393700591205
7197581,0.00592249134180176,0.949221380629483,0.0448561280287157
7146503,0.0723232594175382,0.673506336834968,0.254170403747494
7165066,0.053607359104975,0.695697380468698,0.250695260426327
7126403,0.149072445676256,0.479603005527745,0.371324548795999
7152179,0.00477617028597194,0.95091234887831,0.0443114808357176
7113375,0.181675360150172,0.43154244815344,0.386782191696387
7228553,0.0109915517909952,0.899003435915734,0.0900050122932707
7200224,0.0773940896720431,0.541516118993381,0.381089791334576
7111118,0.0495111301485344,0.607289698770618,0.343199171080848
7159977,0.18373443498753,0.396878307660309,0.419387257352161
7156707,0.0977580325430866,0.548818746255295,0.353423221201618
7101317,0.00873067472738157,0.935590744277882,0.0556785809947361
7225762,0.0394524320640523,0.683804959460309,0.276742608475639
7208269,0.06912470741135,0.651103433276909,0.279771859311741
7093542,0.0952613771110277,0.59874258786268,0.305996035026293
7165907,0.00651054668899927,0.945584969115289,0.0479044841957122
7170729,0.0624143623947349,0.646115326720262,0.291470310885003
7132997,0.158338626088155,0.509342051337963,0.332319322573883
7118099,0.0116353489315223,0.943315729909657,0.0450489211588208
7091365,0.194253205926782,0.406375728246158,0.39937106582706
7140656,0.120200557193437,0.562287809790332,0.317511633016231
7158052,0.0941717783108042,0.774040814587418,0.131787407101778
7099910,0.190981238419109,0.478150865600656,0.330867895980235
7150580,0.239615898228809,0.422843290031942,0.337540811739249
7098239,0.147598354705994,0.532602323651098,0.319799321642909
7197078,0.0214919483550694,0.836468436666079,0.142039614978852
7162719,0.0950880009988275,0.507690608246431,0.397221390754742
7211853,0.0850795496743414,0.587842678530701,0.327077771794957
7097605,0.133262471335853,0.545144030745728,0.321593497918419
7101194,0.0307399440708527,0.870252248758487,0.0990078071706608
7133240,0.136564151241902,0.751164163458749,0.112271685299348
7108891,0.00869484319322842,0.929887427804302,0.0614177290024695
7117383,0.00820600715307086,0.854094495185777,0.137699497661152
7093570,0.248731165290769,0.335707509309641,0.41556132539959
7227943,0.0191599018427033,0.862299253200517,0.11854084495678
7188441,0.0289847130039018,0.805850355944458,0.16516493105164
7123083,0.108264320854042,0.643927172138364,0.247808507007594
7200547,0.0341178137335985,0.791953528601862,0.17392865766454
7112964,0.10932154642903,0.578057908726323,0.312620544844648
7196283,0.0103162783837284,0.867661622085613,0.122022099530658
7122998,0.00284370628250794,0.969107130301075,0.0280491634164173
7143211,0.0498658632559636,0.740530525345943,0.209603611398093
7096958,0.100087702876306,0.731297506027343,0.168614791096351
7212066,0.00578857955714,0.852040107097524,0.142171313345337
7224977,0.00296637204954667,0.948488141476016,0.0485454864744377
7164077,0.0552710062228981,0.717507220786677,0.227221772990425
7189663,0.0124442766983896,0.872752464336059,0.114803258965552
7191992,0.106639651710189,0.578740698220392,0.314619650069419
7096628,0.024625047800917,0.850266925841427,0.125108026357656
7128513,0.228780337209296,0.361033898054572,0.410185764736132
7145258,0.0122832363480659,0.869431488479383,0.118285275172551
7121447,0.0748806678464146,0.572336285478875,0.35278304667471
7175233,0.0505383008708101,0.72241667741275,0.22704502171644
7214718,0.0231689713109302,0.78005825236607,0.196772776323
7097227,0.327640198077941,0.428109430954627,0.244250370967432
7129717,0.275961431971332,0.373219423377972,0.350819144650696
7213268,0.0287082751116788,0.901142550522555,0.0701491743657664
