"listing_id","dl_high","dl_low","dl_medium"
7163499,0.000899648395433146,0.947022275773966,0.0520780758306011
7205089,0.00389826696463621,0.877934729954795,0.118167003080569
7215442,0.000352367770287918,0.931977075823361,0.0676705564063512
7221305,0.000116610729794837,0.973745997148977,0.0261373921212276
7218351,0.0691876555247167,0.45759034686607,0.473221997609213
7148695,0.121348633143897,0.33497675995987,0.543674606896233
7134031,0.110141593934353,0.385848085812745,0.504010320252901
7194919,0.00498708349811281,0.833283615675212,0.161729300826675
7198551,8.17952654921107e-17,0.99999999997177,2.82296580659168e-11
7090836,7.84950525219118e-10,0.999991866895616,8.13231943386679e-06
7129585,0.00148780607664326,0.923476474834767,0.07503571908859
7107617,0.153924122015381,0.334330786471237,0.511745091513382
7232120,0.297477083987491,0.141149267927109,0.5613736480854
7158471,0.00103528446130662,0.979457908258349,0.0195068072803445
7117491,2.54392189502618e-07,0.999789806865988,0.000209938741821989
7194997,0.000860252805406774,0.93086087026443,0.068278876930163
7184842,0.0275413100151272,0.668415799161383,0.30404289082349
7111019,0.0188370187395269,0.684571729084964,0.296591252175509
7149858,1.89927485294136e-07,0.99775645076682,0.00224335930569472
7141788,0.0116862502325159,0.735330853754337,0.252982896013147
7134172,0.0660033633087346,0.446919673481721,0.487076963209545
7233228,0.0588825261096934,0.494698134181259,0.446419339709047
7166956,5.38301522750839e-05,0.992798269919433,0.007147899928292
7134741,0.00309740409430528,0.88568414057701,0.111218455328685
7148587,6.23161963204979e-06,0.99774490998917,0.00224885839119765
7114391,0.000708963056653547,0.952587846221804,0.0467031907215427
7210245,0.00464217712127533,0.811842514309942,0.183515308568783
7200221,0.385859324513175,0.150059816490726,0.464080858996099
7176451,3.75042701221673e-05,0.990931627801689,0.00903086792818848
7112578,1.17156505761432e-07,0.996073269749194,0.00392661309430039
7169964,0.236717567155269,0.189186769022736,0.574095663821995
7129699,0.253577487865043,0.0395197280041855,0.706902784130772
7192613,0.000303952787030875,0.962193265667387,0.0375027815455824
7137236,1.31905485342919e-06,0.998648390428704,0.00135029051644297
7129545,0.00130549489964889,0.890570894020968,0.108123611079383
7167474,0.00294599155978216,0.821719166937637,0.175334841502581
7187520,2.8972102754961e-06,0.999198327835722,0.000798774954002574
7219030,0.0176427372539225,0.701118658590386,0.281238604155692
7194762,0.00615317766539079,0.767507890520041,0.226338931814568
7223079,0.132478984956796,0.298381432861476,0.569139582181728
7197337,0.111337253035174,0.296454406531011,0.592208340433815
7103559,0.0593732884135449,0.334997809855626,0.605628901730829
7112266,0.0153703061045939,0.704075236570488,0.280554457324918
7172018,0.346509142849202,0.101313021951208,0.55217783519959
7161834,0.0034193739620191,0.84786947144931,0.148711154588671
7135375,0.0222216266880455,0.758446507856853,0.219331865455101
7129249,0.000439846802719115,0.956764764160141,0.0427953890371398
7125143,0.000212528779189823,0.978780169508807,0.0210073017120035
7151407,0.864546704228625,0.0118664575768977,0.123586838194477
7223550,2.77500752476954e-06,0.997137271898725,0.00285995309375085
7223021,0.285116952166542,0.20367918192216,0.511203865911298
7174183,0.006744608103783,0.774694897110621,0.218560494785596
7202273,0.00110873695759722,0.934893840847251,0.0639974221951516
7161696,0.322706549813448,0.148749650375664,0.528543799810888
7225795,0.000142067811951923,0.971314510634812,0.028543421553236
7095668,4.3811120600906e-06,0.995491372097747,0.00450424679019289
7234386,0.437583672068054,0.0908076513114792,0.471608676620467
7230215,0.326016870949629,0.163768079081006,0.510215049969365
7127331,0.000172459184831283,0.968523073712374,0.0313044671027943
7167945,0.000794299726177455,0.930922034746851,0.0682836655269715
7190799,0.000594849499315792,0.945190536395765,0.0542146141049194
7120422,7.49450456686945e-05,0.989229688475957,0.0106953664783746
7220083,0.000154654495210067,0.988246099840287,0.0115992456645034
7103388,0.419831086886678,0.128434421891599,0.451734491221723
7163634,0.0294231046434723,0.648670291935524,0.321906603421004
7124748,0.579397401390212,0.0476555696785196,0.372947028931269
7220833,0.0854645797526077,0.342793233862462,0.57174218638493
7214952,0.0172568485960667,0.668136315412849,0.314606835991084
7116891,0.0110021751412696,0.625180751069956,0.363817073788774
7137270,0.0381101691499627,0.526390089839043,0.435499741010994
7137935,8.20264680570618e-07,0.999646842661905,0.000352337073414828
7150092,0.00423621887098202,0.84090369903138,0.154860082097638
7144140,7.85420586242405e-07,0.998724064503767,0.00127515007564669
7100389,0.164370829632532,0.242719749996521,0.592909420370947
7221077,0.0103834595852027,0.773380509797328,0.21623603061747
7219078,0.00961964419715809,0.77338347835146,0.216996877451382
7095541,6.80730141438169e-06,0.983158779491127,0.0168344132074588
7203328,0.232792192991254,0.215763113952052,0.551444693056694
7087981,0.116951250006409,0.398130547430945,0.484918202562646
7229492,0.000100406109644778,0.976421513994053,0.023478079896302
7206615,0.0692801134830617,0.36263665093281,0.568083235584128
7120758,0.000595485357154976,0.985965191153377,0.013439323489468
7107623,0.306479895632978,0.156332883205158,0.537187221161863
7136685,0.0298589464004557,0.586385902337417,0.383755151262127
7146873,6.63536301850059e-05,0.988775986476877,0.0111576598929383
7173496,0.0137142469530835,0.716627214521644,0.269658538525272
7223131,0.0942459467998554,0.391451797944055,0.51430225525609
7126261,0.241394808464063,0.130297147105463,0.628308044430474
7153662,0.000359798299773327,0.993579878489026,0.0060603232112005
7096174,0.347033301132509,0.143256902638055,0.509709796229436
7169773,1.0640397967501e-05,0.998578983999882,0.00141037560215097
7166336,0.00453477095410656,0.853291826801214,0.142173402244679
7214496,0.00253699377663734,0.918001348715925,0.0794616575074373
7132195,0.0169014356588113,0.611843365290651,0.371255199050538
7105198,0.00162188454364142,0.799612274510954,0.198765840945405
7105648,0.000329010237776341,0.969364927652039,0.0303060621101842
7112992,0.00319078012974307,0.871698333207925,0.125110886662332
7192198,0.0488106113870699,0.526094038555083,0.425095350057847
7105389,0.348050260787126,0.150730985756689,0.501218753456186
7120917,0.0972713584570271,0.450024478225969,0.452704163317004
7136806,0.594664630617212,0.0634073611029695,0.341928008279818
7109319,0.00719385280855407,0.757452290631516,0.23535385655993
7115282,0.0167410910424171,0.539883661060964,0.443375247896619
7146676,0.0491782197246143,0.578203512641498,0.372618267633888
7215893,9.13711393477106e-09,0.999992351501626,7.63936125997131e-06
7165629,0.0150094560600482,0.675618319987119,0.309372223952832
7219540,0.261208658436403,0.222596090792034,0.516195250771563
7136465,0.0847424931201119,0.582392031827498,0.33286547505239
7232225,0.00432782506111391,0.86259118895459,0.133080985984296
7105202,0.0190181739123917,0.503850212883617,0.477131613203991
7126430,3.40597982032141e-05,0.986119104161512,0.0138468360402849
7111867,0.00015154843017479,0.991653730048111,0.00819472152171384
7146798,2.83886309234732e-09,0.999993775073373,6.2220877642607e-06
7092134,0.0277103223485477,0.565179172270295,0.407110505381158
7156595,0.202058812558467,0.258610579009261,0.539330608432272
7230524,0.168525197956048,0.305045166686118,0.526429635357834
7096089,0.00780593282518326,0.855242402937824,0.136951664236993
7204276,0.022287211791824,0.68067017944435,0.297042608763826
7187503,2.35422643510851e-08,0.999884286182017,0.000115690275718893
7157119,0.00353233321007375,0.784818052619381,0.211649614170545
7205310,1.74665576036164e-07,0.999560811601872,0.000439013732552174
7116785,0.0950569696937885,0.31237244787142,0.592570582434791
7220345,2.39454311427508e-06,0.999346823112466,0.000650782344420166
7213335,5.58414372520081e-06,0.997798328585555,0.00219608727072013
7226774,0.109354973983089,0.378271066442512,0.5123739595744
7139673,2.84386983806192e-07,0.999732696438723,0.000267019174293015
7158994,0.540971219861468,0.0369979997372654,0.422030780401267
7233238,1.76468899548292e-05,0.959860090032071,0.0401222630779743
7139917,0.22585679688718,0.287291421409128,0.486851781703692
7141300,0.0106288279307207,0.788337043880863,0.201034128188417
7145411,0.0125630903584776,0.658787706203919,0.328649203437603
7207430,0.00292928414300335,0.933695423902403,0.0633752919545936
7125901,4.8088681671961e-08,0.999952385379751,4.75665315672611e-05
7148635,0.00022925800896052,0.984038729517956,0.0157320124730835
7190493,0.000706066843842503,0.935503769720803,0.0637901634353542
7183609,0.0553982265610348,0.462490217395641,0.482111556043324
7105489,0.0217498272681985,0.57051356709056,0.407736605641241
7199702,0.0019215841099497,0.863148598046472,0.134929817843578
7699396,0.00186196613186121,0.905172815739239,0.0929652181288997
7187542,0.000154289953635372,0.992594519981701,0.0072511900646631
7203495,0.0461553357210793,0.425695070086812,0.528149594192109
7154804,0.0322897355810554,0.529720644204773,0.437989620214171
7213096,9.34263356100908e-05,0.99453387851451,0.00537269514987955
7229112,0.000164869814519292,0.933898257802763,0.0659368723827173
7195985,0.0149364230605909,0.734297778562814,0.250765798376595
7128989,0.060143966909556,0.575904456821918,0.363951576268526
7201340,0.110847458852887,0.369851976946398,0.519300564200715
7160416,0.0147787581186523,0.757169227082297,0.228052014799051
7145487,3.46704250500209e-05,0.991767267170306,0.00819806240464427
7132045,0.00488363005888796,0.846153980303841,0.148962389637271
7127946,0.0102683237653223,0.874545415070825,0.115186261163853
7164531,0.0489942753492765,0.586501442551314,0.364504282099409
7221942,0.242296379746179,0.232129685182451,0.52557393507137
7192439,3.72979612324446e-07,0.999754285353554,0.000245341666833982
7140922,0.0315253224596166,0.5303068733168,0.438167804223584
7181426,0.266050008321291,0.30747914721965,0.426470844459059
7088015,3.51391627496871e-08,0.999169850747984,0.000830114112853724
7162106,0.0554581687850079,0.434646050678891,0.509895780536101
7138311,1.8305698648437e-07,0.999902762691115,9.7054251898828e-05
7188806,0.0577346287961582,0.535312034506564,0.406953336697278
7164370,0.000146897401090301,0.985343804971213,0.0145092976276969
7162259,0.00712590500447796,0.786741683191604,0.206132411803918
7131606,0.41347847919382,0.0860443480696046,0.500477172736575
7204441,0.0174840676229255,0.727835105992095,0.254680826384979
7189092,0.000108342819500327,0.985267666003526,0.0146239911769738
7119739,0.00106501496006889,0.898065657886881,0.10086932715305
7099579,0.00152523452321615,0.909545172218942,0.0889295932578422
7164940,0.00135499044281025,0.888610370701085,0.110034638856105
7091677,0.0406751990070814,0.406103003715136,0.553221797277782
7159173,0.000518484257028105,0.961432290189145,0.038049225553827
7144584,1.93901349085203e-08,0.999962547827142,3.74327827228302e-05
7170465,0.000561936922921784,0.92759257128545,0.0718454917916281
7145105,0.000543326869227138,0.960680293925685,0.0387763792050879
7174989,5.70019446838249e-06,0.99784126220713,0.00215303759840155
7187660,0.0172487905896836,0.822544114467068,0.160207094943249
7101204,0.000392184554168593,0.979731168349357,0.0198766470964746
7174250,0.253894472387739,0.266981044588643,0.479124483023619
7206561,0.0102316245571827,0.77446641410388,0.215301961338937
7168239,6.72564622251689e-07,0.998636945788728,0.00136238164664979
7115466,0.138369950930992,0.282530610549177,0.579099438519831
7150492,0.080044954092319,0.422348379246618,0.497606666661063
7200687,0.454948320677335,0.1024192840249,0.442632395297764
7118336,0.00215512865724068,0.912196471503209,0.0856483998395506
7113766,0.0500455555065642,0.497406648411291,0.452547796082145
7234398,0.0933394646565762,0.466895629144098,0.439764906199326
7219996,2.2237786440148e-09,0.999987407486909,1.25902893123907e-05
7166766,0.0452877317296444,0.632229968859882,0.322482299410473
7168961,0.0466170416828717,0.433628641093291,0.519754317223837
7091303,7.3925380198729e-05,0.983137186035342,0.0167888885844591
7113377,0.460028780887115,0.100974092831722,0.438997126281164
7116917,0.614663591930333,0.0804686427945487,0.304867765275118
7157778,0.0127138767485492,0.691471817314835,0.295814305936616
7143672,4.0114612201459e-05,0.988289351271182,0.0116705341166163
7185468,0.155291975947353,0.323541115791226,0.521166908261421
7209367,0.574648389149081,0.0479673125309561,0.377384298319963
7131313,0.000475475180183751,0.962191445415618,0.0373330794041983
7090615,0.00275955358981932,0.882381125752298,0.114859320657883
7119653,3.84391460908946e-05,0.99516986105822,0.00479169979568905
7214357,9.28485024304629e-05,0.965261063948193,0.0346460875493767
7190958,0.0965002179903546,0.388738774603542,0.514761007406104
7185090,0.000732891896528809,0.92902699829924,0.0702401098042308
7106402,0.00376116937746872,0.930545276052206,0.0656935545703253
7091710,0.0113032435867598,0.676245069824636,0.312451686588604
7229732,0.000441321874479603,0.899841935374293,0.0997167427512271
7191894,0.167991592537444,0.304096445031166,0.52791196243139
7110757,0.00929133352355438,0.774813350411801,0.215895316064645
7099217,0.0264048931882878,0.67958903792172,0.294006068889992
7225712,0.00597326978561418,0.827302194597943,0.166724535616443
7168382,0.00399882579001737,0.922631309726239,0.0733698644837436
7233700,0.00718815329928281,0.811625719317869,0.181186127382848
7194838,0.133024350767112,0.303738785108823,0.563236864124065
7087718,0.486781108796635,0.139555513013413,0.373663378189952
7176108,0.0556452320445853,0.511975775271543,0.432378992683872
7208072,0.00129406849536705,0.904024180198857,0.0946817513057754
7223233,0.0788966878215127,0.461326270955011,0.459777041223476
7142533,0.0276724313109785,0.675619924611051,0.296707644077971
7102561,0.0197248846161892,0.649389415284406,0.330885700099405
7151758,8.5847176635221e-08,0.999826890583947,0.00017302356887597
7155462,0.0189974479567512,0.600682001283483,0.380320550759766
7192662,0.0306564483145094,0.609568674559687,0.359774877125803
7158810,0.438884352246161,0.0707214225645113,0.490394225189328
7170591,0.0973709854927145,0.435647650617706,0.466981363889579
7300648,0.635317720325579,0.047947929515829,0.316734350158592
7147363,0.452031754698522,0.111188571820108,0.436779673481369
7099751,0.215982260768142,0.230263011700287,0.553754727531571
7210590,0.00099420709167744,0.942516189214392,0.056489603693931
7153703,3.44057489914985e-05,0.998735596724801,0.00122999752620771
7204272,0.279915068270547,0.278387935580634,0.441696996148819
7121308,0.236875788678653,0.214476815147679,0.548647396173668
7168526,0.0631251273815222,0.50020061648448,0.436674256133998
7114682,0.00059758537286099,0.97349854264532,0.0259038719818189
7223738,3.03033879503161e-06,0.997384693249696,0.00261227641150931
7134558,0.209172104612227,0.284053199972321,0.506774695415452
7226520,0.000361775979158047,0.960577595877035,0.0390606281438075
7112715,4.90700981218839e-06,0.996105361252964,0.00388973173722369
7087774,7.07715912012573e-05,0.996387110263218,0.00354211814558009
7161513,0.0044889552734685,0.869339183680117,0.126171861046415
7179526,3.15952028682487e-08,0.999827760018401,0.000172208386396588
7224031,0.106173227580185,0.390478157585019,0.503348614834796
7207741,0.0141139245011882,0.800173377277412,0.1857126982214
7106492,6.03558806643797e-06,0.999200560063138,0.000793404348795627
7158913,0.0142264658707408,0.742241990041856,0.243531544087403
7173462,0.116271557904313,0.348507092694313,0.535221349401374
7200621,0.138250424715853,0.330580846896583,0.531168728387564
7187028,0.356057438894742,0.160530910549869,0.483411650555389
7125363,0.00402907244170911,0.848301099372379,0.147669828185912
7130366,1.48488831459557e-05,0.993029785172716,0.00695536594413808
7139958,2.43355511048773e-06,0.999167888885272,0.000829677559617083
7208769,0.00111571790583456,0.922939915645974,0.0759443664481915
7103416,0.0114672814718556,0.789578356542935,0.198954361985209
7090765,6.41166228416252e-08,0.999984433290121,1.55025932558428e-05
7117601,0.0544309961326456,0.538779998758618,0.406789005108737
7137984,1.32674493649531e-05,0.995598101367304,0.00438863118333079
7100838,2.24568108102911e-05,0.998082207192118,0.00189533599707141
7144427,0.195641490700966,0.260094847526887,0.544263661772147
7135068,2.96049400085532e-05,0.996343161337445,0.00362723372254652
7202577,0.0162098492091158,0.77047725389966,0.213312896891224
7156817,0.0216862457133816,0.58867503853007,0.389638715756549
7137239,0.0936516339648904,0.459924969390221,0.446423396644889
7206216,0.000466987190659696,0.948622570398895,0.050910442410445
7110900,0.00789158868790191,0.725193875019869,0.266914536292229
7214414,0.000695840609467917,0.921859895919464,0.0774442634710676
7130424,0.467530489933576,0.0925984149122555,0.439871095154169
7152362,0.00302639892190871,0.885704979118376,0.111268621959715
7088531,0.000606541748678847,0.947801062729465,0.0515923955218557
7168341,0.020876143435393,0.687364425101411,0.291759431463196
7159381,0.0308671100946167,0.517270401518028,0.451862488387355
7164902,0.101574112598929,0.474928742882253,0.423497144518817
7124373,3.91412984691311e-07,0.999287979363285,0.000711629223730351
7230906,0.315538839008931,0.163730415332952,0.520730745658117
7184708,0.778558030349024,0.0105600448730209,0.210881924777955
7193065,0.0244871524818766,0.61557067886521,0.359942168652914
7166642,0.108852468058444,0.571751785542286,0.31939574639927
7224785,0.375687610169899,0.136358694699045,0.487953695131056
7119275,0.0128528285686538,0.755475345906008,0.231671825525338
7157285,0.00685382772748508,0.797894999188082,0.195251173084433
7217806,0.0284392937806338,0.670354579691553,0.301206126527813
7091219,0.0772886004584736,0.44021547361294,0.482495925928587
7135976,0.00145609891942127,0.886613469552193,0.111930431528386
7201922,0.0717591072668709,0.412248674900998,0.515992217832131
7170059,0.00893476929995659,0.828032162541347,0.163033068158696
7129328,0.00397630707984849,0.921545369292802,0.0744783236273495
7160501,0.00101331775676983,0.923687243243407,0.0752994389998229
7167754,0.0114672814718556,0.789578356542935,0.198954361985209
7215169,2.14259629274756e-05,0.995414387382625,0.00456418665444749
7130741,1.80486964439747e-06,0.995171897316144,0.00482629781421116
7157915,0.465531936507164,0.112426964076525,0.422041099416311
7153893,0.00147385644119849,0.962689781497244,0.0358363620615574
7175290,0.00533214183945048,0.801423944897447,0.193243913263102
7222894,4.0595339911863e-10,0.99999681791848,3.18167556633037e-06
7127900,1.90063427495217e-05,0.996349523164896,0.00363147049235423
7096090,0.00918616218862188,0.67264639048693,0.318167447324448
7143025,0.285047345135525,0.175345383020417,0.539607271844058
7117553,0.00040726866068612,0.978841753034994,0.0207509783043197
7185559,0.260789323902059,0.173792060066357,0.565418616031584
7232795,0.126421407565897,0.297592710458412,0.575985881975691
7095707,4.42326460032073e-06,0.997188672481023,0.00280690425437684
7198777,0.175858219890704,0.266537101262734,0.557604678846562
7123382,0.000531703171453499,0.96100910211661,0.0384591947119368
7158186,0.012642436578565,0.763582367108308,0.223775196313127
7126821,0.804613157566874,0.0218304137517885,0.173556428681338
7171981,0.00726540540423861,0.79733519562521,0.195399398970551
7147974,0.24513813920958,0.190079579607912,0.564782281182508
7090493,0.046269838939915,0.531866655807398,0.421863505252687
7092218,0.85574921261265,0.0082163861915833,0.136034401195767
7088124,0.000513907737859275,0.94722688101338,0.0522592112487604
7187536,0.00109599047119628,0.96400550473877,0.0348985047900333
7088568,8.52204413859592e-05,0.986014480490694,0.0139002990679204
7166833,8.49737734595368e-07,0.998532823228775,0.00146632703349043
7088798,0.165579484241444,0.311237965152056,0.5231825506065
7204708,0.000267790995138066,0.96812987769678,0.0316023313080821
7103044,0.00916301870382353,0.744596874475616,0.246240106820561
7194049,0.00201420948490976,0.875025295642268,0.122960494872822
7169942,0.00645197600525701,0.710577537913434,0.282970486081309
7170318,0.210639036208216,0.256552892606034,0.53280807118575
7165386,0.000657133312108997,0.939388264083853,0.059954602604038
7206346,0.00283549757440111,0.901199502992321,0.0959649994332776
7208337,0.00171785189380867,0.905900120834833,0.0923820272713585
7140820,0.00235235696238963,0.897120132783482,0.100527510254129
7194486,0.287192538474183,0.232205598898855,0.480601862626962
7105614,0.0192606405398101,0.654035268569204,0.326704090890986
7178265,0.00341738030658579,0.798929973911164,0.19765264578225
7439407,1.36677255715418e-05,0.994541217151534,0.00544511512289474
7135550,6.26706983017446e-09,0.999980078787148,1.99149457823595e-05
7092435,0.000554970332429589,0.950633312737934,0.048811716929636
7189120,0.0702030718092976,0.593525006069909,0.336271922120793
7127815,0.00143984821261225,0.970665787552445,0.0278943642349425
7099446,0.0198593559666132,0.614393032409649,0.365747611623737
7123391,0.0064059902348437,0.842202136248857,0.151391873516299
7227520,0.129041394327096,0.375766580750393,0.495192024922512
7141615,0.00454665754919007,0.790947776826827,0.204505565623982
7185499,0.608766779217508,0.071226146952483,0.320007073830009
7150727,4.23532530901085e-05,0.993819503314115,0.00613814343279513
7115250,0.00027692506391941,0.96093283961613,0.0387902353199508
7182954,0.024681453393013,0.624576946016226,0.350741600590761
7212945,0.00122615663249152,0.898214022489186,0.100559820878322
7214737,5.14175228728263e-05,0.986401416536856,0.0135471659402712
7162022,0.0221390813567732,0.631613608405361,0.346247310237866
7184817,0.00955361676611823,0.683256640264412,0.30718974296947
7126169,0.0775177497519234,0.450673040521138,0.471809209726938
7218092,0.000134657230430666,0.980875393015217,0.0189899497543527
7130017,0.760549378030109,0.0265466413401027,0.212903980629788
7158870,0.0293396377923466,0.613695626706767,0.356964735500886
7185260,0.0034275141898567,0.83689786457135,0.159674621238794
7133320,1.97960439451686e-06,0.998874681707351,0.00112333868825439
7134086,6.59687836099661e-07,0.998082474736773,0.00191686557539127
7115154,4.28456973064451e-05,0.971895531113861,0.0280616231888329
7223279,0.0132168838587269,0.680403796111744,0.306379320029529
7135324,0.00359243705645154,0.87848314796091,0.117924414982638
7140186,1.09877293696287e-06,0.998794496972306,0.00120440425475663
7208829,0.000171048598738107,0.973361259625069,0.0264676917761929
7195591,0.0897265201238332,0.451766673743498,0.458506806132669
7132576,0.00623886381036945,0.819822663475851,0.173938472713779
7128756,1.68337791657569e-06,0.999354591060081,0.00064372556200235
7124104,0.296875739204339,0.161992746577979,0.541131514217682
7096061,1.57526022239321e-06,0.995803286907092,0.00419513783268512
7152668,0.473665075042134,0.109038617466426,0.41729630749144
7146106,0.00366638104283744,0.857412020768661,0.138921598188501
7162304,0.0063265089412626,0.72995612001305,0.263717371045687
7138891,8.58124063453805e-10,0.999956078527493,4.39206143832357e-05
7145131,0.000156459369462291,0.975440390441307,0.0244031501892312
7109739,0.021881386742088,0.77641430198732,0.201704311270592
7121138,1.87620914119698e-06,0.997666402279133,0.00233172151172619
7119893,0.00160959326334439,0.922755083278297,0.0756353234583586
7180107,0.0494129387396386,0.52365126723682,0.426935794023541
7197581,0.000109836223003975,0.990421511476315,0.00946865230068147
7146503,0.0174025886921091,0.733270990767347,0.249326420540544
7165066,0.171409250040404,0.316185238244659,0.512405511714936
7126403,0.057749304722977,0.438136899586016,0.504113795691007
7152179,4.07987636407354e-06,0.99747344455994,0.0025224755636961
7113375,0.217603463169097,0.242828726414905,0.539567810415998
7228553,8.6262662794616e-05,0.988226134829317,0.0116876025078883
7200224,0.111098083893426,0.28163694573101,0.607264970375564
7111118,0.0814370756887371,0.446784003112873,0.47177892119839
7159977,0.013601178493416,0.596000587801652,0.390398233704932
7156707,0.0663564349711593,0.459706610482483,0.473936954546358
7101317,1.00724063129767e-05,0.99790786300798,0.0020820645857076
7225762,0.0175669993412812,0.716040459000776,0.266392541657943
7208269,0.0252872571743845,0.530519028185011,0.444193714640605
7093542,0.0021190697860269,0.854671185865167,0.143209744348806
7165907,3.25270039684847e-08,0.999978566301704,2.14011712915757e-05
7170729,0.151329247068297,0.285245237153255,0.563425515778449
7132997,0.0411140102397192,0.545864861921519,0.413021127838762
7118099,1.36382795810966e-06,0.999221604903568,0.000777031268474282
7091365,0.0415150955779045,0.602668034750519,0.355816869671577
7140656,0.0244811765123224,0.58887126442683,0.386647559060848
7158052,0.00195343193380569,0.977192138942583,0.0208544291236115
7099910,0.000501507183725838,0.977643359408168,0.0218551334081058
7150580,0.0371440161331838,0.32227331129551,0.640582672571307
7098239,0.0602101314310107,0.604002002294042,0.335787866274948
7197078,0.000598186115758506,0.943337318775042,0.0560644951091992
7162719,0.146975390941391,0.24578352654777,0.607241082510839
7211853,0.0314833644350259,0.606757096301448,0.361759539263527
7097605,0.199387882088191,0.274131778706864,0.526480339204945
7101194,0.000894054597923816,0.971491547776703,0.0276143976253731
7133240,0.00240094410913571,0.976402466994419,0.021196588896445
7108891,7.86548292687428e-07,0.999192407610754,0.000806805840953361
7117383,1.18442778111715e-07,0.999686590284788,0.000313291272434117
7093570,0.368613976774551,0.128295938322509,0.50309008490294
7227943,0.00310898020875769,0.951521281381871,0.0453697384093715
7188441,0.000100777897029648,0.977862752673208,0.022036469429762
7123083,0.120153369194173,0.414177653909204,0.465668976896622
7200547,0.00199795053452505,0.904547139406177,0.093454910059298
7112964,0.0133163319850718,0.711271542872759,0.275412125142169
7196283,0.000290286708340409,0.956987957892317,0.042721755399342
7122998,1.10123243339011e-06,0.995278980851531,0.00471991791603565
7143211,0.256374537812031,0.216327086625795,0.527298375562174
7096958,8.5914046795095e-05,0.994774396293031,0.00513968966017431
