"listing_id","gbm_high","gbm_low","gbm_medium"
7229492,0.00187419625980564,0.949103806474282,0.0490219972659128
7206615,0.0700306783361195,0.704974844839088,0.224994476824793
7120758,0.00933386482818267,0.943422700357209,0.0472434348146086
7107623,0.102080434217437,0.528641331532909,0.369278234249655
7136685,0.0293503924814495,0.735044592327928,0.235605015190622
7146873,0.00374857074009281,0.95774370843187,0.038507720828037
7173496,0.0821512253608711,0.476076787532005,0.441771987107124
7223131,0.335334083671781,0.242835089515878,0.421830826812341
7126261,0.147253887918135,0.234341550189701,0.618404561892165
7153662,0.051006286655152,0.72114785403895,0.227845859305898
7096174,0.097632513061848,0.112905059735535,0.789462427202617
7169773,0.00142850241508825,0.988457130930604,0.0101143666543079
7166336,0.00387601666715187,0.963959658429396,0.0321643249034526
7214496,0.00270213456223793,0.9638878915297,0.0334099739080618
7132195,0.00538236014161768,0.950181559771414,0.0444360800869689
7105198,0.00145113352636496,0.933443103011238,0.0651057634623973
7105648,0.00537620567045839,0.81281568265678,0.181808111672762
7112992,0.00677345090254586,0.918871541557389,0.074355007540065
7192198,0.0180783047722526,0.79580240740278,0.186119287824967
7105389,0.0861925128600702,0.150513158651631,0.763294328488299
7120917,0.343117229463672,0.422625332556232,0.234257437980095
7136806,0.714050030652539,0.0631292938988866,0.222820675448574
7109319,0.0172091974573527,0.864816197764852,0.117974604777795
7115282,0.0310124458342966,0.291641839472305,0.677345714693398
7146676,0.0398660591699171,0.477138733774067,0.482995207056016
7215893,0.0010069256350349,0.995342544125666,0.00365053023929901
7165629,0.062367082079547,0.340181598480542,0.597451319439911
7219540,0.0786848521093624,0.297832305528274,0.623482842362364
7136465,0.0120720223452115,0.895717872695103,0.0922101049596854
7232225,0.0300434881247844,0.775317037275212,0.194639474600003
7105202,0.032984333538823,0.425842700819158,0.541172965642019
7126430,0.00309605131538351,0.915302611662643,0.0816013370219733
7111867,0.00144417322211495,0.976994335133001,0.021561491644884
7146798,0.00158564146214638,0.969926643179649,0.0284877153582046
7092134,0.0826265782433387,0.414932583160028,0.502440838596633
7156595,0.108250088105095,0.252314278381951,0.639435633512954
7230524,0.105401702946989,0.188505686304875,0.706092610748136
7096089,0.0034026251280288,0.963467615516671,0.0331297593553004
7204276,0.0161322346263693,0.686619345720251,0.29724841965338
7187503,0.0023118141776804,0.965142693395913,0.0325454924264063
7157119,0.0142683024221536,0.886512028758166,0.0992196688196799
7205310,0.0010573548667847,0.986954524960649,0.0119881201725664
7116785,0.0701736210659666,0.717112765676289,0.212713613257745
7220345,0.000687015807539912,0.994580513642781,0.00473247054967873
7213335,0.00254049341679969,0.987974761675702,0.00948474490749827
7226774,0.0239749487777493,0.585243674394152,0.390781376828099
7139673,0.000253478771380282,0.991537296756228,0.00820922447239112
7158994,0.578412270875797,0.0739172525853545,0.347670476538848
7233238,0.00375892887546688,0.961474198786614,0.0347668723379187
7139917,0.10826228346938,0.118524634852872,0.773213081677748
7141300,0.0680712687438184,0.624241266686809,0.307687464569373
7145411,0.0373417367058004,0.758373925768786,0.204284337525414
7207430,0.0223211072158299,0.921820013397892,0.055858879386278
7125901,0.000440569472648203,0.997427605024686,0.00213182550266532
7148635,0.0036497165014189,0.964838998438752,0.0315112850598292
7190493,0.00220293108442873,0.95654439221178,0.0412526767037916
7183609,0.156339806890409,0.248688042546864,0.594972150562727
7105489,0.026511975631307,0.512733406832803,0.46075461753589
7199702,0.00457672287744518,0.852670156855817,0.142753120266738
7699396,0.014556134734456,0.77058897748231,0.214854887783234
7187542,0.0144922355799683,0.887266209040325,0.0982415553797065
7203495,0.0126217806800099,0.325419894483683,0.661958324836307
7154804,0.344859792591378,0.185412677134883,0.469727530273738
7213096,0.00460281980609641,0.972633742913673,0.0227634372802307
7229112,0.00285845802776692,0.895322668236577,0.101818873735656
7195985,0.00497398661907829,0.480089573192208,0.514936440188713
7128989,0.37349128684261,0.172568926148803,0.453939787008588
7201340,0.0390849490409666,0.493440226188221,0.467474824770812
7160416,0.0262480584104753,0.876320103842738,0.0974318377467866
7145487,0.00130807061974168,0.959357348897683,0.0393345804825755
7132045,0.0203151475324976,0.543439505570427,0.436245346897075
7127946,0.0164478102562285,0.950800966826145,0.0327512229176269
7164531,0.0793689650699791,0.542540757267195,0.378090277662826
7221942,0.107524602170377,0.239684704559918,0.652790693269705
7192439,0.000895823025404926,0.98922132250709,0.0098828544675051
7140922,0.0501813685623199,0.337953582311265,0.611865049126415
7181426,0.158143406125104,0.448932319927798,0.392924273947098
7088015,0.000751709907164096,0.99394781757943,0.0053004725134056
7162106,0.0787619577395945,0.718386413968173,0.202851628292232
7138311,0.000507934493855335,0.996132172755603,0.00335989275054135
7188806,0.0401585574284965,0.520333636407826,0.439507806163677
7164370,0.00212031224727464,0.975775392011904,0.0221042957408213
7162259,0.0172530790028469,0.724944462833948,0.257802458163205
7131606,0.373057089877171,0.0693674542501424,0.557575455872686
7204441,0.0205417926769384,0.753253656727508,0.226204550595554
7189092,0.0155956876006753,0.965124221974339,0.0192800904249857
7119739,0.00219443619134715,0.908195292661058,0.0896102711475951
7099579,0.0148629928900721,0.912265732047706,0.0728712750622219
7164940,0.0250938706570166,0.807524149960359,0.167381979382624
7091677,0.0167684878193137,0.25961355699577,0.723617955184916
7159173,0.00653479724877365,0.929626596340323,0.0638386064109034
7144584,6.17634289295058e-05,0.998039429037738,0.0018988075333331
7170465,0.00813948348174883,0.837175484445372,0.154685032072879
7145105,0.00274404886870307,0.97714182324804,0.0201141278832571
7174989,0.00246762923295671,0.973512722104513,0.0240196486625299
7187660,0.0129053063846048,0.932697979199708,0.0543967144156873
7101204,0.00374137807450043,0.948967621629837,0.0472910002956623
7174250,0.0997075409403293,0.431628061299608,0.468664397760063
7206561,0.00495742364230977,0.933134951059202,0.0619076252984885
7168239,0.0018094420995098,0.97559303144812,0.0225975264523699
7115466,0.0206107113520348,0.232189487265798,0.747199801382167
7150492,0.115599163782942,0.19298415234787,0.691416683869188
7200687,0.161502606105714,0.225480161007465,0.61301723288682
7118336,0.0123991945506148,0.867632312739048,0.119968492710337
7113766,0.0638916885207945,0.36559315074729,0.570515160731916
7234398,0.0285982858598034,0.888021422590959,0.0833802915492373
7219996,0.00329264120255778,0.976625947076177,0.0200814117212652
7166766,0.0466084283021478,0.587403704492416,0.365987867205436
7168961,0.0320655815373407,0.431894959541806,0.536039458920853
7091303,0.101999734515512,0.799990963121661,0.0980093023628269
7113377,0.435308923523665,0.118210571693223,0.446480504783112
7116917,0.840893846160221,0.0595117644862349,0.0995943893535445
7157778,0.0186779399426878,0.651512908748565,0.329809151308747
7143672,0.000882706279912801,0.99460529539224,0.00451199832784769
7185468,0.108597632677276,0.191380461726879,0.700021905595845
7209367,0.170572786438428,0.0777936045481829,0.751633609013389
7131313,0.00669509750144658,0.896617556025056,0.0966873464734971
7090615,0.00532323336844659,0.881166452202357,0.113510314429197
7119653,0.00384155138413792,0.960541624009381,0.0356168246064809
7214357,0.00552470566860534,0.881254047958398,0.113221246372996
7190958,0.167742335814377,0.269091135191913,0.56316652899371
7185090,0.00168338151769816,0.973780317440802,0.0245363010414998
7106402,0.019528609867989,0.938968614940868,0.0415027751911427
7091710,0.0357882238514856,0.581827032890327,0.382384743258187
7229732,0.00288796876327912,0.954402133568441,0.0427098976682802
7191894,0.259535736526919,0.179197471429772,0.561266792043309
7110757,0.00804544152130957,0.787488973031728,0.204465585446962
7099217,0.0437109043920685,0.762943370939448,0.193345724668484
7225712,0.00564615695575731,0.96705710651529,0.0272967365289526
7168382,0.00340414790714586,0.967454504408291,0.0291413476845637
7233700,0.0128356873627019,0.911304076716247,0.0758602359210512
7194838,0.106544626521185,0.474489336242134,0.418966037236681
7087718,0.584197369193278,0.104172810811977,0.311629819994745
7176108,0.0619219668129867,0.533394306335354,0.404683726851659
7208072,0.0253054596190613,0.840345479036798,0.134349061344141
7223233,0.0172802279919338,0.564172141626194,0.418547630381873
7142533,0.0280907200789599,0.548271331786924,0.423637948134116
7102561,0.0446253090284416,0.72581438822988,0.229560302741679
7151758,0.000930862911321506,0.993852283199634,0.00521685388904435
7155462,0.0106944280215273,0.697971143081136,0.291334428897337
7192662,0.0124248913833394,0.596902394007979,0.390672714608682
7158810,0.200028542926119,0.239670254698441,0.56030120237544
7170591,0.053075079979565,0.420310357421901,0.526614562598534
7300648,0.625896767687421,0.0557007486870767,0.318402483625503
7147363,0.326791707775328,0.208963213210879,0.464245079013793
7099751,0.172142776434693,0.0771366513986257,0.750720572166681
7210590,0.00913866367698033,0.91097824578999,0.0798830905330295
7153703,0.00819802668288781,0.97091644011328,0.0208855332038328
7204272,0.179653670285437,0.50971436138998,0.310631968324583
7121308,0.626408655127153,0.283252905712355,0.0903384391604916
7168526,0.0278060452610832,0.529778278352218,0.442415676386699
7114682,0.0194871547582545,0.664102812046339,0.316410033195406
7223738,0.000796552776276817,0.982065204449904,0.0171382427738196
7134558,0.237985811077708,0.632435390723456,0.129578798198836
7226520,0.00504523968224298,0.916321132587891,0.0786336277298658
7112715,0.00107129400422859,0.985840248470668,0.0130884575251035
7087774,0.00323470252877313,0.977522815755559,0.0192424817156678
7161513,0.0101531065040839,0.863752414253498,0.126094479242418
7179526,0.00134872068114457,0.990211399045346,0.00843988027350928
7224031,0.317395034789725,0.125695558072441,0.556909407137834
7207741,0.0349411854944023,0.641132813211397,0.323926001294201
7106492,0.00124001158583343,0.99352033248823,0.00523965592593628
7158913,0.0453819490204144,0.378814017247649,0.575804033731936
7173462,0.0210905781746282,0.763688567078182,0.21522085474719
7200621,0.0824003829809394,0.520475349343066,0.397124267675995
7187028,0.131762804373658,0.382788670112426,0.485448525513916
7125363,0.0128660238482048,0.8652773815573,0.121856594594495
7130366,0.000409879291869829,0.984300135066776,0.0152899856413542
7139958,0.00162629029103686,0.990537107917173,0.00783660179178959
7208769,0.0039524836600316,0.941391162668708,0.0546563536712607
7103416,0.00378079863219623,0.818810525055713,0.177408676312091
7090765,0.00414708083750906,0.982484125983628,0.0133687931788633
7117601,0.0873950705186346,0.548233475437065,0.364371454044301
7137984,0.00140511919950284,0.991811522074824,0.00678335872567315
7100838,0.00326361204956569,0.98644526680539,0.0102911211450442
7144427,0.385330007263116,0.453301640808564,0.16136835192832
7135068,0.0041679974526453,0.97361167918798,0.0222203233593747
7202577,0.00715950834058119,0.965910990736823,0.0269295009225961
7156817,0.0101110579993831,0.727887758781769,0.262001183218848
7137239,0.0152659281967484,0.3467514433035,0.637982628499752
7206216,0.00168279474767874,0.913352015130803,0.0849651901215187
7110900,0.0240039645918695,0.647525824644931,0.328470210763199
7214414,0.00975351602752971,0.754864044051689,0.235382439920781
7130424,0.258183638881307,0.079145753668641,0.662670607450052
7152362,0.00259946480513011,0.962475301966028,0.0349252332288415
7088531,0.00111184756494491,0.968995726306895,0.0298924261281596
7168341,0.0345503203436184,0.799047914326543,0.166401765329838
7159381,0.00246996647210274,0.581118189183715,0.416411844344182
7164902,0.180868933394354,0.212767911777995,0.606363154827651
7124373,0.000425601403973946,0.995846605177512,0.00372779341851408
7230906,0.0480002424217219,0.252787351142017,0.699212406436261
7184708,0.515321938403487,0.0332742599355234,0.451403801660989
7193065,0.022749757328079,0.51590477655064,0.461345466121281
7166642,0.0376735276054023,0.547739094236271,0.414587378158326
7224785,0.312396402806863,0.297684323824079,0.389919273369058
7119275,0.0434023394423228,0.598739181965574,0.357858478592103
7157285,0.00652114054150525,0.922515260433084,0.0709635990254109
7217806,0.0320035632916604,0.853188695099985,0.114807741608355
7091219,0.00802159734827309,0.600416702904571,0.391561699747156
7135976,0.00263864443466258,0.883349073856107,0.114012281709231
7201922,0.0117483592446344,0.636374888366696,0.35187675238867
7170059,0.00496215505937823,0.807952657927326,0.187085187013296
7129328,0.0240856450558631,0.825008285241629,0.150906069702508
7160501,0.00100625920802926,0.956037940733116,0.0429558000588545
7167754,0.00378079863219623,0.818810525055713,0.177408676312091
7215169,0.00151029336243633,0.990158359743243,0.00833134689432032
7130741,0.0025502275234339,0.983274571365695,0.0141752011108714
7157915,0.533838532971168,0.108136179141868,0.358025287886964
7153893,0.00323229395078426,0.958388433584451,0.0383792724647644
7175290,0.00823534127691063,0.847241926302345,0.144522732420744
7222894,0.00190744550076704,0.992720573484658,0.00537198101457457
7127900,0.0011087944509559,0.990950459286032,0.00794074626301257
7096090,0.0108945381683581,0.669026247088265,0.320079214743377
7143025,0.190876862138924,0.116298350120973,0.692824787740103
7117553,0.00230720248101995,0.958986020009141,0.0387067775098388
7185559,0.168947754896868,0.303849163479312,0.52720308162382
7232795,0.0473664310141513,0.188389051057381,0.764244517928468
7095707,0.00191682410449261,0.965982761271148,0.0321004146243593
7198777,0.160662912841945,0.15029649684579,0.689040590312265
7123382,0.00871884820082616,0.964449367659503,0.0268317841396708
7158186,0.00340594131182015,0.92026327045315,0.0763307882350303
7126821,0.75459481690216,0.0119067870221484,0.233498396075691
7171981,0.0070246640378968,0.851165718204558,0.141809617757545
7147974,0.136002882124931,0.0888962510966909,0.775100866778378
7090493,0.0155907941495388,0.395140432809002,0.589268773041459
7092218,0.804536959601825,0.0629835279663444,0.132479512431831
7088124,0.00211302180061015,0.964801250432559,0.0330857277668306
7187536,0.00701773936800564,0.976384888263087,0.0165973723689079
7088568,0.000957640125683948,0.983690830208052,0.015351529666264
7166833,0.00101566397646826,0.971204892361102,0.0277794436624301
7088798,0.0741127804880439,0.525033402789694,0.400853816722262
7204708,0.0170701197948702,0.786705011647604,0.196224868557526
7103044,0.0100753827613686,0.9008123450375,0.0891122722011313
7194049,0.0121729719150757,0.843654668999357,0.144172359085567
7169942,0.0676283798138264,0.658484261048458,0.273887359137716
7170318,0.0897049093782987,0.301347452668003,0.608947637953698
7165386,0.0121480758540964,0.875034045851106,0.112817878294798
7206346,0.00694344841029681,0.936031279801718,0.0570252717879855
7208337,0.0187274653761764,0.901191523435203,0.0800810111886208
7140820,0.0141820825081925,0.942936691068965,0.0428812264228429
7194486,0.571290174621244,0.138829975373747,0.289879850005009
7105614,0.0094663368315838,0.556001261290872,0.434532401877544
7178265,0.0165508475741506,0.723236245142373,0.260212907283476
7439407,0.00052687259646093,0.993480354082161,0.00599277332137806
7135550,0.000229520105288035,0.995387920462626,0.00438255943208581
7092435,0.00244052436363768,0.714027409960388,0.283532065675974
7189120,0.0486253951068215,0.843935782355022,0.107438822538157
7127815,0.011972509219634,0.962506136861961,0.0255213539184048
7099446,0.021229445489403,0.769452545047464,0.209318009463134
7123391,0.0167277687489374,0.841678671498536,0.141593559752526
7227520,0.0624234187776848,0.80980343424309,0.127773146979226
7141615,0.00989040974444007,0.760793364251655,0.229316226003905
7185499,0.378837761775019,0.0692202374262612,0.55194200079872
7150727,0.0060654180200652,0.95742514822369,0.0365094337562453
7115250,0.00780521748351139,0.934415471672482,0.057779310844007
7182954,0.0510705963970207,0.383985129243502,0.564944274359478
7212945,0.0115265951057124,0.705652753777912,0.282820651116375
7214737,0.0125478236723695,0.957193445311353,0.0302587310162771
7162022,0.0779188126566697,0.695035422449355,0.227045764893976
7184817,0.0194113817500019,0.666115544276595,0.314473073973403
7126169,0.0137270925023093,0.30769802239647,0.67857488510122
7218092,0.00571402673612598,0.942918815418893,0.0513671578449808
7130017,0.667304169769619,0.0766911191647636,0.256004711065617
7158870,0.0157156134964441,0.832002809644885,0.15228157685867
7185260,0.00287817460452861,0.929179147306622,0.0679426780888495
7133320,0.00107624218393012,0.991402843581961,0.00752091423410901
7134086,0.00122232186947747,0.989441750914346,0.00933592721617686
7115154,0.0022044515403067,0.969985954455554,0.0278095940041396
7223279,0.00703080058061068,0.683851756394641,0.309117443024748
7135324,0.00905803216412199,0.927640917333375,0.0633010505025028
7140186,0.000397351013378855,0.996339357500957,0.00326329148566375
7208829,0.00265740607242095,0.9072136280169,0.0901289659106794
7195591,0.0450703224188157,0.266122656167986,0.688807021413198
7132576,0.0119863826621604,0.908486037232066,0.0795275801057732
7128756,0.000237408612750973,0.993289668608261,0.00647292277898841
7124104,0.0938031911998114,0.345194942999619,0.561001865800569
7096061,0.00285948320090404,0.955654832545781,0.0414856842533154
7152668,0.407440532210397,0.149756201728304,0.442803266061298
7146106,0.011998224863386,0.911536613688336,0.0764651614482779
7162304,0.00298120520488358,0.700504138933882,0.296514655861235
7138891,0.000422959599613239,0.996838484689214,0.00273855571117269
7145131,0.00419361916555144,0.879431180786837,0.116375200047611
7109739,0.00547064278262717,0.650650729536249,0.343878627681124
7121138,0.00168484178138108,0.98333622395868,0.0149789342599385
7119893,0.0142158736224224,0.827269769965634,0.158514356411944
7180107,0.0134620294896749,0.643141169482285,0.34339680102804
7197581,0.00144921015684285,0.993707272162027,0.00484351768113015
7146503,0.0216884854831419,0.87448291420876,0.103828600308098
7165066,0.0212405248812226,0.694859395762704,0.283900079356073
7126403,0.0554735816449213,0.640634321000996,0.303892097354083
7152179,0.00145122991299395,0.993754403397119,0.00479436668988711
7113375,0.288300976178579,0.309044367894461,0.40265465592696
7228553,0.000582633965899263,0.989078657359425,0.0103387086746763
7200224,0.245068608264684,0.307492193944469,0.447439197790848
7111118,0.0162290719638716,0.585464353670678,0.39830657436545
7159977,0.082240666107528,0.540255457984001,0.377503875908471
7156707,0.0467309615561844,0.486106451843637,0.467162586600178
7101317,0.00155424221775277,0.987896814792405,0.010548942989842
7225762,0.012427305092668,0.817878539645475,0.169694155261857
7208269,0.0241612965338597,0.490694775465693,0.485143928000448
7093542,0.0327649686940799,0.564223662465737,0.403011368840183
7165907,0.000232969387747979,0.995890955504762,0.00387607510749045
7170729,0.0614211460701451,0.14812919570888,0.790449658220975
7132997,0.063252700325164,0.789255425707359,0.147491873967477
7118099,0.00275519652907228,0.987580094114577,0.0096647093563506
7091365,0.156765830205554,0.426581803123049,0.416652366671397
7140656,0.107341123371027,0.693942968521443,0.19871590810753
7158052,0.00818964610339902,0.973590231450567,0.0182201224460343
7099910,0.0415633578014639,0.833919119254298,0.124517522944238
7150580,0.169950788778711,0.183426506350283,0.646622704871007
7098239,0.0916059229738188,0.427123475310322,0.481270601715859
7197078,0.00463788974175567,0.88737230538638,0.107989804871865
7162719,0.0301358938096534,0.477960823533956,0.491903282656391
7211853,0.0310201323456902,0.839653592959371,0.129326274694939
7097605,0.0309926587731288,0.361749947931221,0.607257393295651
7101194,0.00396614688435987,0.971448684610892,0.0245851685047483
7133240,0.0140461446102495,0.937087783329732,0.0488660720600183
7108891,0.0019184675127535,0.986553961556259,0.0115275709309874
7117383,0.000856808075391838,0.985729257268693,0.0134139346559149
7093570,0.452647879963844,0.21655332390872,0.330798796127436
7227943,0.00929868967660086,0.884349944966223,0.106351365357176
7188441,0.00582508064357436,0.919673440456616,0.0745014788998099
7123083,0.038350471221782,0.420725654782046,0.540923873996172
7200547,0.010122413717989,0.814574988698589,0.175302597583422
7112964,0.0751519433419089,0.707115978172463,0.217732078485628
7196283,0.00147391051295932,0.976243104254902,0.0222829852321387
7122998,0.00123896199482565,0.987432005319203,0.0113290326859711
7143211,0.0962008701122494,0.179683100805383,0.724116029082368
7096958,0.0117319103115527,0.960344775539529,0.0279233141489185
7212066,0.00151462427214979,0.967904750725932,0.0305806250019183
7224977,0.00200943286400725,0.920126015713365,0.0778645514226281
7164077,0.0196365350590064,0.269911053961977,0.710452410979016
7189663,0.00169421560931916,0.951449227832857,0.0468565565578234
7191992,0.160013946778456,0.108817663839237,0.731168389382307
7096628,0.00859943080170776,0.916883531366516,0.0745170378317764
7128513,0.236289521957918,0.178656627559759,0.585053850482323
